flaps
time,port,starboard,top,bottom,
seconds,rad,rad,rad,rad,
6024.68238878,  0.13140000, -0.13140000, -0.00920000,  0.00920000,
6024.78252983,  0.11390000, -0.11390000, -0.01320000,  0.01320000,
6024.88321590,  0.10320000, -0.10320000, -0.00860000,  0.00860000,
6024.98236036,  0.10460000, -0.10460000,  0.00300000, -0.00300000,
6025.08259869,  0.09060000, -0.09060000,  0.00440000, -0.00440000,
6025.18361735,  0.10500000, -0.10500000,  0.02020000, -0.02020000,
6025.28241110,  0.10960000, -0.10960000,  0.04900000, -0.04900000,
6025.38349295,  0.11570000, -0.11570000,  0.01840000, -0.01840000,
6025.48352098,  0.12150000, -0.12150000,  0.02520000, -0.02520000,
6025.58250999,  0.13190000, -0.13190000,  0.01120000, -0.01120000,
6025.68238401,  0.13640000, -0.13640000, -0.00840000,  0.00840000,
6025.78249359,  0.11390000, -0.11390000, -0.00280000,  0.00280000,
6025.88348126,  0.12580000, -0.12580000, -0.01760000,  0.01760000,
6025.98315310,  0.12840000, -0.12840000, -0.01300000,  0.01300000,
6026.08243346,  0.12000000, -0.12000000, -0.02100000,  0.02100000,
6026.18334889,  0.11310000, -0.11310000, -0.02600000,  0.02600000,
6026.28328681,  0.09330000, -0.09330000, -0.02240000,  0.02240000,
6026.38334513,  0.07760000, -0.07760000, -0.01760000,  0.01760000,
6026.48274422,  0.07530000, -0.07530000, -0.01940000,  0.01940000,
6026.58346820,  0.10280000, -0.10280000, -0.00360000,  0.00360000,
6026.68291807,  0.12920000, -0.12920000,  0.00190000, -0.00190000,
6026.78394580,  0.15100000, -0.15100000,  0.01540000, -0.01540000,
6026.88245153,  0.16060000, -0.16060000,  0.01480000, -0.01480000,
6026.98340702,  0.18070000, -0.18070000,  0.03450000, -0.03450000,
6027.08238411,  0.18910000, -0.18910000,  0.04050000, -0.04050000,
6027.18253565,  0.19690000, -0.19690000,  0.03960000, -0.03960000,
6027.28242946,  0.19200000, -0.19200000,  0.04610000, -0.04610000,
6027.38238549,  0.19220000, -0.19220000,  0.05550000, -0.05550000,
6027.48263454,  0.18700000, -0.18700000,  0.02850000, -0.02850000,
6027.58250189,  0.16040000, -0.16040000,  0.01430000, -0.01430000,
6027.68265867,  0.11360000, -0.11360000,  0.00310000, -0.00310000,
6027.78406644,  0.12890000, -0.12890000,  0.02480000, -0.02480000,
6027.88255382,  0.11210000, -0.11210000,  0.03320000, -0.03320000,
6027.98247147,  0.11840000, -0.11840000,  0.04450000, -0.04450000,
6028.08378172,  0.13910000, -0.13910000,  0.05360000, -0.05360000,
6028.18277192,  0.14770000, -0.14770000,  0.05320000, -0.05320000,
6028.28357792,  0.17070000, -0.17070000,  0.05130000, -0.05130000,
6028.38277125,  0.17670000, -0.17670000,  0.04810000, -0.04810000,
6028.48313308,  0.17680000, -0.17680000,  0.06340000, -0.06340000,
6028.58258390,  0.16790000, -0.16790000,  0.07910000, -0.07910000,
6028.68240190,  0.15460000, -0.15460000,  0.08490000, -0.08490000,
6028.78283644,  0.14990000, -0.14990000,  0.07500000, -0.07500000,
6028.88280296,  0.13600000, -0.13600000,  0.07150000, -0.07150000,
6028.98362184,  0.13350000, -0.13350000,  0.06140000, -0.06140000,
6029.08305812,  0.09380000, -0.09380000,  0.05660000, -0.05660000,
6029.18227434,  0.09580000, -0.09580000,  0.04980000, -0.04980000,
6029.28270531,  0.09240000, -0.09240000,  0.05170000, -0.05170000,
6029.38287711,  0.10480000, -0.10480000,  0.04670000, -0.04670000,
6029.48261428,  0.12790000, -0.12790000,  0.04040000, -0.04040000,
6029.58260965,  0.11760000, -0.11760000,  0.03730000, -0.03730000,
6029.68350792,  0.11990000, -0.11990000,  0.03400000, -0.03400000,
6029.78272629,  0.11660000, -0.11660000,  0.02950000, -0.02950000,
6029.88341451,  0.10970000, -0.10970000,  0.02520000, -0.02520000,
6029.98270226,  0.09620000, -0.09620000,  0.01970000, -0.01970000,
6030.08275771,  0.09090000, -0.09090000,  0.01830000, -0.01830000,
6030.18321633,  0.08960000, -0.08960000,  0.02420000, -0.02420000,
6030.28355813,  0.08270000, -0.08270000,  0.02090000, -0.02090000,
6030.38271570,  0.08770000, -0.08770000,  0.02790000, -0.02790000,
6030.48354030,  0.09740000, -0.09740000,  0.02480000, -0.02480000,
6030.58290100,  0.11550000, -0.11550000,  0.03280000, -0.03280000,
6030.68305397,  0.13120000, -0.13120000,  0.03210000, -0.03210000,
6030.78276277,  0.15090000, -0.15090000,  0.02640000, -0.02640000,
6030.88271236,  0.15710000, -0.15710000,  0.01870000, -0.01870000,
6030.98232698,  0.15970000, -0.15970000,  0.00910000, -0.00910000,
6031.08245063,  0.15210000, -0.15210000, -0.01310000,  0.01310000,
6031.18374729,  0.13970000, -0.13970000, -0.02990000,  0.02990000,
6031.28236461,  0.11780000, -0.11780000, -0.03170000,  0.03170000,
6031.38381910,  0.09880000, -0.09880000, -0.02780000,  0.02780000,
6031.48256564,  0.08060000, -0.08060000, -0.00450000,  0.00450000,
6031.58300042,  0.09310000, -0.09310000,  0.00050000, -0.00050000,
6031.68268800,  0.11460000, -0.11460000,  0.00900000, -0.00900000,
6031.78313565,  0.16350000, -0.16350000,  0.01050000, -0.01050000,
6031.88257551,  0.16760000, -0.16760000,  0.01190000, -0.01190000,
6031.98425961,  0.19510000, -0.19510000,  0.01740000, -0.01740000,
6032.08358359,  0.19530000, -0.19530000,  0.02460000, -0.02460000,
6032.18257689,  0.19850000, -0.19850000,  0.01490000, -0.01490000,
6032.28348374,  0.18700000, -0.18700000,  0.00880000, -0.00880000,
6032.38267374,  0.15490000, -0.15490000,  0.00130000, -0.00130000,
6032.48377609,  0.14730000, -0.14730000, -0.00310000,  0.00310000,
6032.58390832,  0.13270000, -0.13270000,  0.00060000, -0.00060000,
6032.68288302,  0.10820000, -0.10820000,  0.01460000, -0.01460000,
6032.78355193,  0.11180000, -0.11180000,  0.02370000, -0.02370000,
6032.88357592,  0.10590000, -0.10590000,  0.03010000, -0.03010000,
6032.98267651,  0.11760000, -0.11760000,  0.02390000, -0.02390000,
6033.08284545,  0.12220000, -0.12220000,  0.03250000, -0.03250000,
6033.18254328,  0.13830000, -0.13830000,  0.03540000, -0.03540000,
6033.28254080,  0.15220000, -0.15220000,  0.03380000, -0.03380000,
6033.38281798,  0.16150000, -0.16150000,  0.03950000, -0.03950000,
6033.48253536,  0.15860000, -0.15860000,  0.03860000, -0.03860000,
6033.58251166,  0.15180000, -0.15180000,  0.03450000, -0.03450000,
6033.68365169,  0.14510000, -0.14510000,  0.02490000, -0.02490000,
6033.78247428,  0.13660000, -0.13660000,  0.03340000, -0.03340000,
6033.88273740,  0.11470000, -0.11470000,  0.03950000, -0.03950000,
6033.98232436,  0.11780000, -0.11780000,  0.04070000, -0.04070000,
6034.08271646,  0.11620000, -0.11620000,  0.03420000, -0.03420000,
6034.18242168,  0.12110000, -0.12110000,  0.02210000, -0.02210000,
6034.28268647,  0.12620000, -0.12620000,  0.01150000, -0.01150000,
6034.38260269,  0.14600000, -0.14600000,  0.01490000, -0.01490000,
6034.48259521,  0.15420000, -0.15420000, -0.00410000,  0.00410000,
6034.58252168,  0.16020000, -0.16020000, -0.01020000,  0.01020000,
6034.68286729,  0.15150000, -0.15150000, -0.00860000,  0.00860000,
6034.78356433,  0.14220000, -0.14220000,  0.00600000, -0.00600000,
6034.88288331,  0.12180000, -0.12180000, -0.00990000,  0.00990000,
6034.98235464,  0.10690000, -0.10690000, -0.01320000,  0.01320000,
6035.08315587,  0.09380000, -0.09380000, -0.01250000,  0.01250000,
6035.18392134,  0.09620000, -0.09620000, -0.03000000,  0.03000000,
6035.28343439,  0.08720000, -0.08720000, -0.02200000,  0.02200000,
6035.38317966,  0.10930000, -0.10930000, -0.00370000,  0.00370000,
6035.48318696,  0.12910000, -0.12910000, -0.00180000,  0.00180000,
6035.58290696,  0.13670000, -0.13670000, -0.00450000,  0.00450000,
6035.68266773,  0.13620000, -0.13620000, -0.00520000,  0.00520000,
6035.78452039,  0.14160000, -0.14160000, -0.01120000,  0.01120000,
6035.88342214,  0.13760000, -0.13760000, -0.01230000,  0.01230000,
6035.98248887,  0.14920000, -0.14920000, -0.01170000,  0.01170000,
6036.08257389,  0.14270000, -0.14270000, -0.00490000,  0.00490000,
6036.18237543,  0.14370000, -0.14370000,  0.00910000, -0.00910000,
6036.28267193,  0.13180000, -0.13180000,  0.01620000, -0.01620000,
6036.38267159,  0.11800000, -0.11800000,  0.01220000, -0.01220000,
6036.48261070,  0.11960000, -0.11960000,  0.01830000, -0.01830000,
6036.58230329,  0.11240000, -0.11240000,  0.01290000, -0.01290000,
6036.68258286,  0.11300000, -0.11300000,  0.02080000, -0.02080000,
6036.78241539,  0.11940000, -0.11940000,  0.02120000, -0.02120000,
6036.88285470,  0.13460000, -0.13460000,  0.03020000, -0.03020000,
6036.98227525,  0.14270000, -0.14270000,  0.03320000, -0.03320000,
6037.08234882,  0.14590000, -0.14590000,  0.01970000, -0.01970000,
6037.18236995,  0.14750000, -0.14750000,  0.02280000, -0.02280000,
6037.28229594,  0.14790000, -0.14790000,  0.03280000, -0.03280000,
6037.38226748,  0.15470000, -0.15470000,  0.02740000, -0.02740000,
6037.48257613,  0.14070000, -0.14070000,  0.02080000, -0.02080000,
6037.58365607,  0.14000000, -0.14000000, -0.00450000,  0.00450000,
6037.68307829,  0.13840000, -0.13840000, -0.00220000,  0.00220000,
6037.78394890,  0.14470000, -0.14470000,  0.00340000, -0.00340000,
6037.88261104,  0.16260000, -0.16260000,  0.00220000, -0.00220000,
6037.98232293,  0.16590000, -0.16590000,  0.00230000, -0.00230000,
6038.08317852,  0.17870000, -0.17870000,  0.00700000, -0.00700000,
6038.18245459,  0.16470000, -0.16470000,  0.01710000, -0.01710000,
6038.28238964,  0.15430000, -0.15430000,  0.02260000, -0.02260000,
6038.38381410,  0.12640000, -0.12640000,  0.03540000, -0.03540000,
6038.48340106,  0.12060000, -0.12060000,  0.02750000, -0.02750000,
6038.58282232,  0.12040000, -0.12040000,  0.01520000, -0.01520000,
6038.68322396,  0.11290000, -0.11290000,  0.01360000, -0.01360000,
6038.78257298,  0.11780000, -0.11780000,  0.01570000, -0.01570000,
6038.88238692,  0.13890000, -0.13890000,  0.01770000, -0.01770000,
6038.98231626,  0.14860000, -0.14860000,  0.01690000, -0.01690000,
6039.08236790,  0.14700000, -0.14700000,  0.01480000, -0.01480000,
6039.18361235,  0.16180000, -0.16180000,  0.01320000, -0.01320000,
6039.28310466,  0.16840000, -0.16840000,  0.03280000, -0.03280000,
6039.38287687,  0.16390000, -0.16390000,  0.04640000, -0.04640000,
6039.48319483,  0.14020000, -0.14020000,  0.03890000, -0.03890000,
6039.58236265,  0.13390000, -0.13390000,  0.02240000, -0.02240000,
6039.68270493,  0.12960000, -0.12960000,  0.01380000, -0.01380000,
6039.78248668,  0.11890000, -0.11890000,  0.02100000, -0.02100000,
6039.88321209,  0.11230000, -0.11230000,  0.02520000, -0.02520000,
6039.98234653,  0.09200000, -0.09200000,  0.02030000, -0.02030000,
6040.08333039,  0.10480000, -0.10480000,  0.01540000, -0.01540000,
6040.18449235,  0.11990000, -0.11990000,  0.01980000, -0.01980000,
6040.28253245,  0.11380000, -0.11380000,  0.01760000, -0.01760000,
6040.38221025,  0.12670000, -0.12670000,  0.01800000, -0.01800000,
6040.48241544,  0.13200000, -0.13200000,  0.01240000, -0.01240000,
6040.58248448,  0.13510000, -0.13510000,  0.01520000, -0.01520000,
6040.68239689,  0.14180000, -0.14180000,  0.01060000, -0.01060000,
6040.78230333,  0.13780000, -0.13780000,  0.01080000, -0.01080000,
6040.88348675,  0.14610000, -0.14610000,  0.00900000, -0.00900000,
6040.98253107,  0.15390000, -0.15390000, -0.00740000,  0.00740000,
6041.08251548,  0.14950000, -0.14950000, -0.00760000,  0.00760000,
6041.18367314,  0.12320000, -0.12320000, -0.00720000,  0.00720000,
6041.28233624,  0.12870000, -0.12870000, -0.01280000,  0.01280000,
6041.38233852,  0.13320000, -0.13320000, -0.01210000,  0.01210000,
6041.48275876,  0.10510000, -0.10510000, -0.03500000,  0.03500000,
6041.58222914,  0.11810000, -0.11810000, -0.03640000,  0.03640000,
6041.68318582,  0.12760000, -0.12760000, -0.04360000,  0.04360000,
6041.78333259,  0.12280000, -0.12280000, -0.04510000,  0.04510000,
6041.88350415,  0.12750000, -0.12750000, -0.03660000,  0.03660000,
6041.98436308,  0.13100000, -0.13100000, -0.02620000,  0.02620000,
6042.08319545,  0.13740000, -0.13740000, -0.01550000,  0.01550000,
6042.18267488,  0.15060000, -0.15060000,  0.00480000, -0.00480000,
6042.28400970,  0.16110000, -0.16110000,  0.00190000, -0.00190000,
6042.38277411,  0.16630000, -0.16630000,  0.00310000, -0.00310000,
6042.48376608,  0.15300000, -0.15300000,  0.00470000, -0.00470000,
6042.58265233,  0.14350000, -0.14350000, -0.00080000,  0.00080000,
6042.68267179,  0.14610000, -0.14610000,  0.00330000, -0.00330000,
6042.78341222,  0.14120000, -0.14120000,  0.01380000, -0.01380000,
6042.88375902,  0.13800000, -0.13800000,  0.01820000, -0.01820000,
6042.98314810,  0.15750000, -0.15750000,  0.03450000, -0.03450000,
6043.08217454,  0.15860000, -0.15860000,  0.03540000, -0.03540000,
6043.18246627,  0.16970000, -0.16970000,  0.04090000, -0.04090000,
6043.28235817,  0.15720000, -0.15720000,  0.03530000, -0.03530000,
6043.38246274,  0.15020000, -0.15020000,  0.03270000, -0.03270000,
6043.48377037,  0.11780000, -0.11780000,  0.05060000, -0.05060000,
6043.58274269,  0.11210000, -0.11210000,  0.04780000, -0.04780000,
6043.68372488,  0.11220000, -0.11220000,  0.04930000, -0.04930000,
6043.78226256,  0.12160000, -0.12160000,  0.03800000, -0.03800000,
6043.88240290,  0.13770000, -0.13770000,  0.03860000, -0.03860000,
6043.98379612,  0.15960000, -0.15960000,  0.04370000, -0.04370000,
6044.08453965,  0.16410000, -0.16410000,  0.04590000, -0.04590000,
6044.18454957,  0.16020000, -0.16020000,  0.02940000, -0.02940000,
6044.28320742,  0.13390000, -0.13390000,  0.00880000, -0.00880000,
6044.38238263,  0.11820000, -0.11820000, -0.01190000,  0.01190000,
6044.48275280,  0.09060000, -0.09060000, -0.00990000,  0.00990000,
6044.58283830,  0.07870000, -0.07870000,  0.00010000, -0.00010000,
6044.68294740,  0.07280000, -0.07280000,  0.00230000, -0.00230000,
6044.78362799,  0.07600000, -0.07600000,  0.00300000, -0.00300000,
6044.88224649,  0.08780000, -0.08780000,  0.00670000, -0.00670000,
6044.98238325,  0.10610000, -0.10610000,  0.00680000, -0.00680000,
6045.08304954,  0.12040000, -0.12040000,  0.01220000, -0.01220000,
6045.18215060,  0.13140000, -0.13140000,  0.00700000, -0.00700000,
6045.28233337,  0.15360000, -0.15360000,  0.01020000, -0.01020000,
6045.38359284,  0.16550000, -0.16550000,  0.01410000, -0.01410000,
6045.48293376,  0.15870000, -0.15870000,  0.00870000, -0.00870000,
6045.58363318,  0.14630000, -0.14630000,  0.00510000, -0.00510000,
6045.68232298,  0.13300000, -0.13300000,  0.00760000, -0.00760000,
6045.78389788,  0.12160000, -0.12160000, -0.01360000,  0.01360000,
6045.88257384,  0.11980000, -0.11980000, -0.01860000,  0.01860000,
6045.98500705,  0.11780000, -0.11780000, -0.00180000,  0.00180000,
6046.08289337,  0.11410000, -0.11410000, -0.00250000,  0.00250000,
6046.18369484,  0.12650000, -0.12650000, -0.00010000,  0.00010000,
6046.28281188,  0.15080000, -0.15080000,  0.00820000, -0.00820000,
6046.38229227,  0.14760000, -0.14760000, -0.00440000,  0.00440000,
6046.48265839,  0.16710000, -0.16710000, -0.00240000,  0.00240000,
6046.58222198,  0.16200000, -0.16200000, -0.00510000,  0.00510000,
6046.68252182,  0.17250000, -0.17250000,  0.00720000, -0.00720000,
6046.78371072,  0.15660000, -0.15660000,  0.00090000, -0.00090000,
6046.88223791,  0.16660000, -0.16660000,  0.01060000, -0.01060000,
6046.98216224,  0.15390000, -0.15390000,  0.01320000, -0.01320000,
6047.08264852,  0.15020000, -0.15020000,  0.03320000, -0.03320000,
6047.18243384,  0.13660000, -0.13660000,  0.03710000, -0.03710000,
6047.28267550,  0.14800000, -0.14800000,  0.03130000, -0.03130000,
6047.38227344,  0.14580000, -0.14580000,  0.01960000, -0.01960000,
6047.48257565,  0.14410000, -0.14410000,  0.01120000, -0.01120000,
6047.58279037,  0.13010000, -0.13010000,  0.00250000, -0.00250000,
6047.68363500,  0.12860000, -0.12860000, -0.00510000,  0.00510000,
6047.78289461,  0.11510000, -0.11510000, -0.01730000,  0.01730000,
6047.88244820,  0.11680000, -0.11680000, -0.02110000,  0.02110000,
6047.98292804,  0.10640000, -0.10640000, -0.01500000,  0.01500000,
6048.08323288,  0.12480000, -0.12480000, -0.01440000,  0.01440000,
6048.18265581,  0.11720000, -0.11720000, -0.00570000,  0.00570000,
6048.28247452,  0.14250000, -0.14250000, -0.01350000,  0.01350000,
6048.38328576,  0.14380000, -0.14380000, -0.00740000,  0.00740000,
6048.48365617,  0.17380000, -0.17380000, -0.02080000,  0.02080000,
6048.58302021,  0.16160000, -0.16160000, -0.02200000,  0.02200000,
6048.68237782,  0.16370000, -0.16370000, -0.02260000,  0.02260000,
6048.78353286,  0.15400000, -0.15400000, -0.03360000,  0.03360000,
6048.88303494,  0.13860000, -0.13860000, -0.03760000,  0.03760000,
6048.98229384,  0.12530000, -0.12530000, -0.03850000,  0.03850000,
6049.08407021,  0.09910000, -0.09910000, -0.03650000,  0.03650000,
6049.18256712,  0.09720000, -0.09720000, -0.02250000,  0.02250000,
6049.28250957,  0.09660000, -0.09660000,  0.00540000, -0.00540000,
6049.38432169,  0.10880000, -0.10880000,  0.01500000, -0.01500000,
6049.48362041,  0.10250000, -0.10250000,  0.01430000, -0.01430000,
6049.58345914,  0.13030000, -0.13030000,  0.02150000, -0.02150000,
6049.68236160,  0.12580000, -0.12580000,  0.03310000, -0.03310000,
6049.78245759,  0.14770000, -0.14770000,  0.03650000, -0.03650000,
6049.88250709,  0.16020000, -0.16020000,  0.03570000, -0.03570000,
6049.98289180,  0.15500000, -0.15500000,  0.02540000, -0.02540000,
6050.08243561,  0.15990000, -0.15990000,  0.01380000, -0.01380000,
6050.18459153,  0.12810000, -0.12810000,  0.00300000, -0.00300000,
6050.28216815,  0.12420000, -0.12420000,  0.00010000, -0.00010000,
6050.38382339,  0.11390000, -0.11390000, -0.01660000,  0.01660000,
6050.48270059,  0.11170000, -0.11170000,  0.00320000, -0.00320000,
6050.58226752,  0.09970000, -0.09970000,  0.00620000, -0.00620000,
6050.68302774,  0.08060000, -0.08060000,  0.02500000, -0.02500000,
6050.78258014,  0.08540000, -0.08540000,  0.04330000, -0.04330000,
6050.88224030,  0.10570000, -0.10570000,  0.04580000, -0.04580000,
6050.98298907,  0.11100000, -0.11100000,  0.04350000, -0.04350000,
6051.08373427,  0.13990000, -0.13990000,  0.06370000, -0.06370000,
6051.18218064,  0.16080000, -0.16080000,  0.05380000, -0.05380000,
6051.28345609,  0.16240000, -0.16240000,  0.05000000, -0.05000000,
6051.38346171,  0.16800000, -0.16800000,  0.04500000, -0.04500000,
6051.48356342,  0.15650000, -0.15650000,  0.03370000, -0.03370000,
6051.58289719,  0.15150000, -0.15150000,  0.00470000, -0.00470000,
6051.68290591,  0.14280000, -0.14280000, -0.00200000,  0.00200000,
6051.78259206,  0.13240000, -0.13240000, -0.01080000,  0.01080000,
6051.88280034,  0.12780000, -0.12780000, -0.01060000,  0.01060000,
6051.98364282,  0.12390000, -0.12390000, -0.03130000,  0.03130000,
6052.08272052,  0.12770000, -0.12770000, -0.05590000,  0.05590000,
